source_file,area_city,area_subdistrict,available_room,booking_type_bulanan,building_year,dist_to_nearest_clinic_km,dist_to_nearest_hospital_km,dist_to_nearest_mall_km,dist_to_nearest_supermarket_km,dist_to_nearest_terminal_km,dist_to_nearest_university_km,dp_percentage,fac_bath_Air panas,fac_bath_Bak mandi,fac_bath_Bathtub,fac_bath_Ember mandi,fac_bath_K. Mandi Dalam,fac_bath_K. Mandi Luar,fac_bath_Kloset Duduk,fac_bath_Kloset Jongkok,fac_bath_Shower,fac_bath_Wastafel,fac_room_AC,fac_room_Bantal,fac_room_Cermin,fac_room_Cleaning service,fac_room_Dapur Pribadi,fac_room_Dispenser,fac_room_Guling,fac_room_Jendela,fac_room_Kamar kosongan,fac_room_Kasur,fac_room_Keset Toilet (untuk sewa harian),fac_room_Kipas Angin,fac_room_Kos Higienis Mingguan,fac_room_Kulkas,fac_room_Kursi,fac_room_Lemari / Storage,fac_room_Lemari Pakaian,fac_room_Meja,fac_room_Meja Rias,fac_room_Meja makan,fac_room_Sofa,fac_room_TV,fac_room_TV Kabel,fac_room_Tidak ada Kasur,fac_room_Ventilasi,fac_room_Wastafel,fac_room_Water Heater,fac_room_microwave,fac_share_0,fac_share_1,fac_share_15,fac_share_2,fac_share_3,fac_share_4,fac_share_5,fac_share_6,fac_share_Air Jernih,fac_share_Balcon,fac_share_Bebas Banjir,fac_share_CCTV,fac_share_Dapur,fac_share_Dapur Bersama,fac_share_Dispenser,fac_share_Dispenser Bersama,fac_share_Duplikat Gerbang Kos,fac_share_Gazebo,fac_share_Jemuran,fac_share_Joglo,fac_share_Jual Makanan,fac_share_K. Mandi Luar,fac_share_Kamar Mandi Luar - WC Duduk,fac_share_Kamar Mandi Luar - WC Jongkok,fac_share_Kartu Akses Masuk,fac_share_Kompor,fac_share_Kulkas,fac_share_Kulkas Bersama,fac_share_Kunci Gerbang,fac_share_Laundry,fac_share_Locker,fac_share_Meja Umum,fac_share_Mesin Cuci,fac_share_Mushola,fac_share_Pengurus Kos,fac_share_Penjaga Kos,fac_share_R. Cuci,fac_share_R. Jemur,fac_share_R. Keluarga,fac_share_R. Makan,fac_share_R. Santai,fac_share_R. Tamu,fac_share_R.Jemur,fac_share_R.Keluarga,fac_share_R.Santai,fac_share_R.Tamu,fac_share_Rice Cooker,fac_share_Rooftop,fac_share_TV,fac_share_TV Bersama,fac_share_Taman,fac_share_WiFi,fac_share_air jernih,gender,harga_card,harga_real_detail,jarak_bandara_ngurah_rai_km,jarak_unud_jimbaran_km,jarak_unud_sudirman_km,latitude,longitude,love_count,nama_kost,nearest_clinic_name,nearest_hospital_name,nearest_mall_name,nearest_supermarket_name,nearest_terminal_name,nearest_university_name,price_daily,price_monthly,price_tag,price_weekly,price_yearly,rating,review_count,size,top_facilities_AC,top_facilities_K. Mandi Dalam,top_facilities_K. Mandi Luar,top_facilities_Kasur,top_facilities_Kloset Duduk,top_facilities_Kloset Jongkok,top_facilities_WiFi,url_detail,view_count
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2021,2.481,4.575,1.823,2.537,7.086,0.613,,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp900.000/bulan,6.0,0.99,15.33,-8.799538521332037,115.16356229782103,155,Kost Pondok Tropical,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,900.0,murah,0.0,,0,0,3x4,0,1,0,1,0,1,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah-kost-pondok-tropical-kuta-selatan-badung?redirection_source=list%20kos%20result,7914
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2019,1.162,5.198,3.226,2.735,5.153,1.624,,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Campur,Rp1.800.000/bulan,6.99,1.89,15.1,-8.805375,115.188086,124,Kost Pondok Nuansa Executive,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0,0,3x4,1,1,0,1,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-pondok-nuansa-executive-kuta-selatan-badung?redirection_source=list%20kos%20result,2382
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2016,2.284,2.411,0.507,0.942,5.116,1.52,,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp2.000.000/bulan,3.95,1.91,13.16,-8.78124303206558,115.170455574989,702,Kost Guest House The Capella Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,150.0,,eksklusif,800.0,,0,0,6x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-guest-house-the-capella-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result,11344
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2019,1.394,3.76,1.385,1.423,6.554,0.469,,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp12.000.000/bulan,5.39,0.49,14.36,-8.7939262,115.17309320000004,66,Kost Humayana Residence Jimbaran 2 Tipe C Bedroom Villa,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0,0,12x10,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-humayana-residence-jimbaran-2-bedroom-villa-kuta-selatan?redirection_source=list%20kos%20result,6400
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2020,1.146,2.96,1.547,0.463,5.938,0.69,30,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.300.000/bulan,4.73,1.55,13.32,-8.786503115019723,115.1801024749875,103,Kost Kubu Gading,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3.2x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-kubu-gading-kuta-selatan-badung?redirection_source=list%20kos%20result,2973
jimbaran,Badung Regency,South Kuta,0,1,2021,1.481,2.977,1.038,0.652,5.84,0.707,,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,Campur,Rp1.400.000/bulan,4.65,1.29,13.56,-8.786984,115.175094,221,Kost Alexa Tipe A1,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,100.0,,eksklusif,700.0,,0,0,3x4,1,1,0,1,1,0,0,https://mamikos.com/room/kost-badung-regency-kost-campur-eksklusif-kost-alexa-tipe-a1-south-kuta-badung-2?redirection_source=list%20kos%20result,12306
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2025,1.383,5.42,3.268,2.956,5.116,1.814,40,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,Campur,Rp1.800.000/bulan,7.21,2.04,15.29,-8.807293,115.188643,22,Kost Pondok Nuansa 3 Tipe Executive,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Hardy'S Malls Nusa Dua,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,200.0,,eksklusif,,,0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-pondok-nuansa-3-tipe-executive-kuta-selatan-badung-2?redirection_source=list%20kos%20result,593
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2025,2.482,5.326,2.573,3.58,7.52,1.75,10,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp4.000.000/bulan,6.53,2.13,16.12,-8.802791,115.153629,123,Kost Louis Residence Jimbaran Mezzanine Room,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,,0,0,3x6,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-louis-residence-jimbaran-mezzanine-room-kuta-selatan-badung?redirection_source=list%20kos%20result,3575
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2020,2.524,5.371,2.615,3.608,7.575,1.754,,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.200.000/bulan,6.58,2.14,16.16,-8.803299758077337,115.15372429043055,36,Kost Puri Gading Tipe E Jimbaran,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0,0,3x3,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-puri-gading-e2-jimbaran-tipe-a-kuta-selatan-badung-1?redirection_source=list%20kos%20result,3772
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2020,1.408,4.511,2.115,2.095,6.659,0.305,,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,Putri,Rp1.500.000/bulan,6.15,0.34,15.03,-8.800759469621212,115.17420530319215,336,Kost Ibu Manut Tipe A Jimbaran,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,0.0,,eksklusif,0.0,0.0,0,0,3x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-putri-eksklusif-kost-bu-manut-tipe-a-jimbaran-kuta-selatan-badung?redirection_source=list%20kos%20result,10996
jimbaran,Badung,Kuta Selatan,0,1,2021,1.543,2.641,2.255,0.874,5.694,1.545,,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp1.700.000/bulan,4.47,2.45,12.55,-8.781356352434345,115.18680095672609,103,Kost Hijau,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,3x7,1,1,0,1,0,1,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-hijau-kuta-selatan-badung?redirection_source=list%20kos%20result,3728
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2020,1.338,3.183,2.733,1.369,5.142,1.671,,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp2.300.000/bulan,5.01,2.57,12.76,-8.784467003025782,115.191230007454,794,Kost Martha House Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,150.0,,eksklusif,800.0,,5,1,3.5x4.5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-martha-house-kuta-selatan-badung?redirection_source=list%20kos%20result,15706
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2026,2.259,2.301,0.653,0.842,5.052,1.529,40,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp2.500.000/bulan,3.88,1.98,13.03,-8.780475707184257,115.17154516876329,55,Kost Rnc Stay Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,,0,0,3x5,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-rnc-stay-tipe-a-kuta-selatan-badung-2?redirection_source=list%20kos%20result,1222
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2024,1.046,4.437,2.228,1.961,6.289,0.479,,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp2.200.000/bulan,6.13,0.6,14.84,-8.8000888597162,115.17758220860613,50,Kost UNUD 1 Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0,0,3x4,1,1,0,1,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-unud-apik-1-tipe-a-kuta-selatan-badung?redirection_source=list%20kos%20result,1704
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2023,0.934,4.41,2.264,1.921,6.179,0.477,,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Rp2.500.000/bulan,6.12,0.69,14.77,-8.799784036630395,115.17859280077352,19,Kost Mahardika,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0,0,5x6,1,0,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-mahardika-kuta-selatan-badung?redirection_source=list%20kos%20result,452
jimbaran,Kabupaten Badung,Kuta Selatan,5,1,2024,2.34,3.189,4.002,3.845,5.533,2.497,10,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Campur,Rp4.500.000/bulan,8.1,2.54,16.31,-8.816208,115.186762,10,Kost Bayint VVIP,Udayana Veterinary Clinic,Rumah Sakit Universitas Udayana,Hardy'S Malls Nusa Dua,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,250.0,,eksklusif,,,0,0,3.5x4,1,1,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-bayint-vvip-kuta-selatan-badung?redirection_source=list%20kos%20result,763
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2019,1.394,3.76,1.385,1.423,6.554,0.469,,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp7.500.000/bulan,5.39,0.49,14.36,-8.7939262,115.17309320000004,138,Kost Humayana Residence 1 Tipe A Bedroom Villa Jimbaran,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,0,0,7x10,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-humayana-residence-1-bedroom-villa-jimbaran-kuta-selatan-badung-1?redirection_source=list%20kos%20result,4673
jimbaran,Badung,Kuta Selatan,0,1,2021,0.998,3.137,2.264,0.958,5.537,1.152,,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp1.500.000/bulan,4.96,2.06,13.08,-8.786277199999999,115.18677200000002,219,Kost Taman Griya Jimbaran,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,4x5,1,1,0,1,0,0,0,https://mamikos.com/room/kost-badung-kost-campur-murah-kost-taman-griya-jimbaran-kuta-selatan-badung?redirection_source=list%20kos%20result,12157
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2024,1.681,4.581,2.066,2.227,6.936,0.226,20,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Campur,Rp2.800.000/bulan,6.18,0.34,15.17,-8.8012110703696,115.17167832702,11,Kost Ryushi Tipe A,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,0.0,,eksklusif,0.0,0.0,0,0,3.5x4,1,0,0,1,1,0,1,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-ryushi-tipe-a-kuta-selatan-badung-2?redirection_source=list%20kos%20result,369
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2019,2.207,5.032,2.296,2.902,7.568,0.791,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Campur,Rp1.500.000/bulan,6.48,1.15,15.76,-8.8038666746399,115.16374720695,281,Kost Mecutan 7,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,,eksklusif,0.0,0.0,0,0,3x5,0,0,0,0,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah-kost-mecutan-7-kuta-selatan-badung?redirection_source=list%20kos%20result,17307
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2017,1.84,4.953,2.436,2.574,6.919,0.601,,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Campur,Rp800.000/bulan,6.56,0.71,15.51,-8.804598,115.171929,513,Kost Bingin Sari 81,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,Lobby C,Faculty of Mathermatics and Natural Sciences,0.0,800.0,murah,0.0,0.0,0,0,4x5,0,1,0,1,0,1,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah-kost-bingin-sari-81-kuta-selatan-badung-2?redirection_source=list%20kos%20result,13374
jimbaran,Kabupaten Badung,Kuta Selatan,0,1,2019,1.394,3.76,1.385,1.423,6.554,0.469,,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Campur,Rp6.000.000/bulan,5.39,0.49,14.36,-8.7939262,115.17309320000004,224,Kost Humayana Residence 1 Tipe B Bedroom Suite,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ENGINEERING,0.0,,eksklusif,0.0,0.0,3.4,2,6x8,1,1,0,1,1,0,1,https://mamikos.com/room/kost-badung-kost-campur-eksklusif-kost-humayana-residence-1-bedroom-suite-kuta-selatan-badung?redirection_source=list%20kos%20result,6985
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2020,2.286,2.694,0.253,1.13,5.326,1.466,10,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,Campur,Rp10.000.000/bulan,4.18,1.71,13.46,-8.7833905,115.168681,7,Kost Jasmine Mansyie Residence,Udayana Veterinary Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF AGRICULTURE,0.0,,eksklusif,0.0,0.0,0,0,4x5,1,1,0,1,1,0,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-eksklusif-kost-jasmine-mansyie-residence-kuta-selatan-badung?redirection_source=list%20kos%20result,3517
jimbaran,Kabupaten Badung,Kecamatan Kuta Selatan,0,1,2022,2.227,5.072,2.317,2.991,7.565,0.909,50,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Campur,Rp700.000/bulan,6.49,1.28,15.82,-8.80384,115.162352,281,Kost Pak Komang Ardhana,SOS Clinic,Kasih Ibu General Hospital (Uluwatu),Jimbaran Corner,Pepito Express Udayana 2,bus_station,FACULTY OF ECONOMIC AND BUSINESS,0.0,700.0,murah,0.0,,0,0,3x3,0,0,1,1,0,1,0,https://mamikos.com/room/kost-kabupaten-badung-kost-campur-murah-kost-pak-komang-ardhana-kuta-selatan-badung?redirection_source=list%20kos%20result,14018
